ASK; get_links2[Martin/src,Martin/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3280
ASK; get_links2[Martin/src,ConceptBase/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3293
ASK; get_links2[ConceptBase/src,M_CB/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3299
ASK; get_links2[ConceptBase/src,Martin/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3305
ASK; get_links2[ConceptBase/src,ConceptBase/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.010000;3311
ASK; find_instances[Inconsistent/class], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3324
ASK; find_instances[Inconsistent/class], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3337
ASK; find_instances[Inconsistent/class], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3350
ASK; find_instances[Inconsistent/class], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3363
ASK; get_links2[M_CB!mIsEmp/src,M_CB!mIsEmp/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3376
ASK; get_links2[M_CB!mIsEmp/src,WorksIn!emp/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.010000;3382
ASK; get_links2[WorksIn!emp/src,M_CB!mIsEmp/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3395
ASK; get_links2[WorksIn!emp/src,WorksIn!emp/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3401
ASK; find_attribute_categories[WorksIn!emp/objname], LABEL, Now];ALL;0.020000;3407
ASK; get_object[RelationshipType!role/objname,FALSE/dedIn,FALSE/dedIsa,TRUE/dedWith], FRAME, Now];ALL;0.000000;3413
ASK; find_explicit_attribute_values[WorksIn!emp/objname,Attribute/cat], CBGraphEditorResult[ER_GraphBrowserPalette/pal,WorksIn!emp/obj,Attribute/cat,src/objtype], Now];ALL;0.000000;3425
ASK; get_object[WorksIn!emp/objname,FALSE/dedIn,FALSE/dedIsa,TRUE/dedWith], FRAME, Now];ALL;0.000000;3444
ASK; find_attribute_categories[RelationshipType!role/objname], LABEL, Now];ALL;0.000000;3457
ASK; find_explicit_attribute_values[RelationshipType!role/objname,Attribute/cat], CBGraphEditorResult[ER_GraphBrowserPalette/pal,RelationshipType!role/obj,Attribute/cat,src/objtype], Now];ALL;0.000000;3463
ASK; get_links2[MinMax/src,MinMax/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3482
ASK; get_links2[MinMax/src,"(1,*)"/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3495
ASK; get_links2["(1,*)"/src,MinMax/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.010000;3501
ASK; get_links2["(1,*)"/src,"(1,*)"/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;3514
ASK; connected2;ALL;0.010000;3633
ASK; get_object[Proposition/objname], FRAME, Now];ALL;0.010000;3966
ASK; get_object[Proposition!cardinality/objname], FRAME, Now];ALL;0.000000;3987
ASK; find_instances[E1/class], LABEL, Now];ALL;0.000000;4189
ASK; find_instances[E2/class], LABEL, Now];ALL;0.000000;4195
ASK; find_instances[E1/class], LABEL, Now];ALL;0.000000;4212
ASK; find_instances[E2/class], LABEL, Now];ALL;0.000000;4218
ASK; find_instances[E3/class], LABEL, Now];ALL;0.000000;4224
ASK; ShowMetaClasses[10000/obj], LABEL, Now];ALL;0.000000;4306
ASK; ShowMetaClasses[20000/obj], LABEL, Now];ALL;0.010000;4312
ASK; ShowMetaClasses[bill/obj], LABEL, Now];ALL;0.000000;4318
ASK; MeetingWithParticipants, FRAME, Now];ALL;0.000000;4333
ASK; AncestorOf, FRAME, Now];ALL;0.000000;4360
ASK; KnownPersonFor, FRAME, Now];ALL;0.100000;4382
ASK; find_instances[Employee/class], LABEL, Now];ALL;0.000000;4598
ASK; find_instances[Employee/class], LABEL, Now];ALL;0.000000;4608
ASK; BillsMetaBoss;ALL;0.010000;4741
ASK; DerivedFromMetabossQuery1;ALL;0.010000;4757
ASK; DerivedFromMetabossQuery2;ALL;0.010000;4773
ASK; Derived_1_FromWell_off_SI_Manager5;ALL;0.000000;4783
ASK; Derived_2_FromWell_off_SI_Manager5;ALL;0.000000;4796
ASK; Derived_3_FromWell_off_SI_Manager5;ALL;0.000000;4806
ASK; Derived_4_FromWell_off_SI_Manager5;ALL;0.010000;4816
ASK; Emp_and_Dep;ALL;0.000000;4826
ASK; EmployeeSalaries;ALL;0.000000;4891
ASK; MetabossQuery;ALL;0.130000;4952
ASK; SI_Manager;ALL;0.000000;4977
ASK; SI_led_Department2;ALL;0.010000;5005
ASK; SI_led_Department;ALL;0.000000;5021
ASK; Used_SimpleClass;ALL;0.000000;5043
ASK; Well_off_Manager;ALL;0.000000;5056
ASK; Well_off_SI_Manager;ALL;0.020000;5072
ASK; Well_off_SI_Manager2;ALL;0.010000;5093
ASK; Well_off_SI_Manager3;ALL;0.000000;5110
ASK; Well_off_SI_Manager4;ALL;0.000000;5131
ASK; Well_off_SI_Manager5;ALL;0.010000;5148
ASK; Well_off_SI_led_Department;ALL;0.010000;5169
ASK; BillsMetaBoss;ALL;0.020000;5259
ASK; DerivedFromMetabossQuery1;ALL;0.020000;5266
ASK; DerivedFromMetabossQuery2;ALL;0.020000;5273
ASK; Derived_1_FromWell_off_SI_Manager5;ALL;0.000000;5280
ASK; Derived_2_FromWell_off_SI_Manager5;ALL;0.000000;5287
ASK; Derived_3_FromWell_off_SI_Manager5;ALL;0.010000;5294
ASK; Derived_4_FromWell_off_SI_Manager5;ALL;0.000000;5301
ASK; Emp_and_Dep;ALL;0.010000;5308
ASK; EmployeeSalaries;ALL;0.000000;5315
ASK; MetabossQuery;ALL;0.130000;5322
ASK; SI_Manager;ALL;0.000000;5329
ASK; SI_led_Department2;ALL;0.010000;5336
ASK; SI_led_Department;ALL;0.000000;5343
ASK; Used_SimpleClass;ALL;0.000000;5350
ASK; Well_off_Manager;ALL;0.000000;5357
ASK; Well_off_SI_Manager;ALL;0.010000;5364
ASK; Well_off_SI_Manager2;ALL;0.010000;5371
ASK; Well_off_SI_Manager3;ALL;0.010000;5378
ASK; Well_off_SI_Manager4;ALL;0.010000;5385
ASK; Well_off_SI_Manager5;ALL;0.000000;5392
ASK; Well_off_SI_led_Department;ALL;0.010000;5399
ASK; ShavedByBarber;ALL;0.000000;5522
ASK; SameGen[Lot/sgperson];ALL;0.040000;5626
ASK; SameGenProper[Kain/sgperson];ALL;0.010000;5640
ASK;FRAMES, ;ALL;0.010000;5715
ASK; Win;ALL;0.010000;5852
ASK; Loose;ALL;0.000000;5889
ASK; get_object[Man/objname], FRAME, Now];ALL;0.000000;5907
ASK;FRAMES, ;ALL;0.040000;6040
ASK; Test1;ALL;0.000000;6108
ASK; ObjectsWithTransDep;ALL;0.000000;6142
ASK; Test1;ALL;0.010000;6173
ASK; ObjectsWithTransDep;ALL;0.000000;6207
ASK; get_object[AAReachableN2/objname], FRAME, Now];ALL;0.000000;6280
ASK;FRAMES, Individual AAReachableN2 in QueryClass isA AANode with;ALL;0.000000;6304
ASK; AAReachable[n2/start];ALL;0.000000;6325
ASK; AAReachable[AAn2/start];ALL;0.010000;6332
ASK; isEven[4/x], LABEL, Now];ALL;0.010000;6384
ASK; isEven[3/x], LABEL, Now];ALL;0.000000;6390
ASK; get_object[Employee/objname], FRAME, Now];ALL;0.000000;6491
ASK;Test;ALL;0.000000;6571
ASK; Test17;ALL;0.000000;6606
ASK; get_object[Heribert/objname], FRAME, Now];ALL;0.000000;6764
ASK; get_object[Heribert/objname], FRAME, Now];ALL;0.000000;6894
ASK; get_object[Heribert/objname], FRAME, Now];ALL;0.000000;7001
ASK;Test;ALL;0.010000;7093
ASK; get_object[Verwaltung/objname], FRAME, Now];ALL;0.000000;7159
ASK; Test27;ALL;0.000000;7197
ASK; get_object[Verwaltung/objname], FRAME, Now];ALL;0.000000;7287
ASK; get_object[Verwaltung/objname], FRAME, Now];ALL;0.000000;7383
ASK;Test;ALL;0.010000;7411
ASK;TmpAsk_Test;ALL;0.010000;7587
ASK;TmpAsk_Test;ALL;0.010000;7611
ASK;MruleTest;ALL;0.020000;7672
ASK; MruleTest;ALL;0.030000;7761
ASK; NieBeliefert, LABEL, Now];ALL;0.000000;8335
ASK; BeliefertKeinen, LABEL, Now];ALL;0.010000;8341
ASK; BeliefertSich, LABEL, Now];ALL;0.000000;8347
ASK; BeliefernEinander, LABEL, Now];ALL;0.010000;8353
ASK; BeliefertOneWay, LABEL, Now];ALL;0.010000;8359
ASK; WirdMehrfachBeliefert, LABEL, Now];ALL;0.000000;8365
ASK; AkteurBelieferung, LABEL, Now];ALL;0.010000;8371
ASK; BeliefernEinanderMit, LABEL, Now];ALL;0.020000;8377
ASK; BeliefertMitNichts, LABEL, Now];ALL;0.000000;8383
ASK; UngelieferteTraeger, LABEL, Now];ALL;0.000000;8389
ASK; P_EinAkteurWirdBeliefert, LABEL, Now];ALL;0.010000;8395
ASK; P_EinAkteurWirdBeliefert2, LABEL, Now];ALL;0.010000;8401
ASK; AkteurNichtsBraucht, LABEL, Now];ALL;0.000000;8407
ASK; AkteurNichtsErzeugt, LABEL, Now];ALL;0.000000;8413
ASK; AkteurErzeugtUndBraucht, LABEL, Now];ALL;0.000000;8419
ASK; AkteurErzeugtOhneBraucht, LABEL, Now];ALL;0.000000;8425
ASK; AkteurBrauchtOhneErzeugt, LABEL, Now];ALL;0.000000;8431
ASK; TraegerErzeugtOhneBraucht, LABEL, Now];ALL;0.000000;8437
